timestamp,underlying,direction,signal_model,signal_score,contract_symbol,broker_symbol,exchange_id,exchange_segment,security_id,expiry,strike,moneyness,resolver_source,ltp,bid,ask,bid_qty,ask_qty,volume,open_interest,spread_pct,health_score,confidence,grade,accepted,reasons,lot_size,quantity,entry_limit,target_price,stop_price,size_fraction
2026-08-27T09:20:17,JSWSTEEL,BULL,BREAKOUT_CONTINUATION,100.0,JSWSTEEL-Sep2026-1360-CE,JSWSTEEL 29 SEP 1360 CALL,NSE,NSE_FNO,119290,2026-09-29,1360.0,OTM,INSTRUMENT_MASTER,28.45,28.3,28.6,675.0,675.0,322650.0,494100.0,1.05,89.0,A,A+,True,,675,675,28.66,32.96,26.51,1.0
2026-08-27T09:20:17,JSWSTEEL,BULL,BREAKOUT_CONTINUATION,100.0,JSWSTEEL-Sep2026-1300-CE,JSWSTEEL 29 SEP 1300 CALL,NSE,NSE_FNO,86803,2026-09-29,1300.0,ITM,INSTRUMENT_MASTER,65.0,64.65,65.5,675.0,675.0,31050.0,274050.0,1.31,83.0,A,A,True,,675,,,,,
2026-08-27T09:20:17,JSWSTEEL,BULL,BREAKOUT_CONTINUATION,100.0,JSWSTEEL-Sep2026-1380-CE,JSWSTEEL 29 SEP 1380 CALL,NSE,NSE_FNO,86807,2026-09-29,1380.0,OTM,INSTRUMENT_MASTER,20.1,20.35,20.65,675.0,675.0,69525.0,225450.0,1.46,86.0,A,A+,True,,675,1350,20.69,23.79,19.14,1.0
2026-08-27T09:20:17,JSWSTEEL,BULL,BREAKOUT_CONTINUATION,100.0,JSWSTEEL-Sep2026-1280-CE,JSWSTEEL 29 SEP 1280 CALL,NSE,NSE_FNO,119286,2026-09-29,1280.0,ITM,INSTRUMENT_MASTER,77.6,79.5,83.1,675.0,675.0,675.0,143100.0,4.43,64.0,A,C,True,,675,,,,,
2026-08-27T09:20:17,JSWSTEEL,BULL,BREAKOUT_CONTINUATION,100.0,JSWSTEEL-Sep2026-1400-CE,JSWSTEEL 29 SEP 1400 CALL,NSE,NSE_FNO,119292,2026-09-29,1400.0,OTM,INSTRUMENT_MASTER,14.05,14.05,14.2,1350.0,1350.0,178200.0,500175.0,1.06,83.0,A,A,False,PREMIUM_OUTSIDE_20_350,675,,,,,
2026-08-27T09:20:17,JSWSTEEL,BULL,BREAKOUT_CONTINUATION,100.0,JSWSTEEL-Sep2026-1260-CE,JSWSTEEL 29 SEP 1260 CALL,NSE,NSE_FNO,86799,2026-09-29,1260.0,ITM,INSTRUMENT_MASTER,93.1,91.6,103.65,675.0,6750.0,0.0,41175.0,12.34,26.0,A,D,False,HEALTH_26_BELOW_55,675,,,,,
2026-08-27T09:20:17,JSWSTEEL,BULL,BREAKOUT_CONTINUATION,100.0,JSWSTEEL-Sep2026-1420-CE,JSWSTEEL 29 SEP 1420 CALL,NSE,NSE_FNO,86809,2026-09-29,1420.0,OTM,INSTRUMENT_MASTER,9.65,9.55,9.7,675.0,675.0,56025.0,243675.0,1.56,76.0,A,A,False,PREMIUM_OUTSIDE_20_350,675,,,,,
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1900-PE,BHARTIARTL 29 SEP 1900 PUT,NSE,NSE_FNO,57949,2026-09-29,1900.0,ATM,INSTRUMENT_MASTER,27.85,27.55,27.85,950.0,950.0,155800.0,871150.0,1.08,93.0,A,A+,True,,475,950,27.91,32.1,25.82,1.0
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1880-PE,BHARTIARTL 29 SEP 1880 PUT,NSE,NSE_FNO,91447,2026-09-29,1880.0,OTM,INSTRUMENT_MASTER,19.8,19.55,19.8,475.0,950.0,67450.0,943350.0,1.27,76.0,A,A,False,PREMIUM_OUTSIDE_20_350,475,,,,,
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1920-PE,BHARTIARTL 29 SEP 1920 PUT,NSE,NSE_FNO,91463,2026-09-29,1920.0,ITM,INSTRUMENT_MASTER,37.3,37.15,37.45,950.0,950.0,69825.0,294500.0,0.8,90.0,A,A+,True,,475,475,37.52,43.15,34.71,1.0
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1860-PE,BHARTIARTL 29 SEP 1860 PUT,NSE,NSE_FNO,57947,2026-09-29,1860.0,OTM,INSTRUMENT_MASTER,13.85,13.75,13.95,1900.0,475.0,39425.0,549100.0,1.44,73.0,A,B,False,PREMIUM_OUTSIDE_20_350,475,,,,,
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1940-PE,BHARTIARTL 29 SEP 1940 PUT,NSE,NSE_FNO,57952,2026-09-29,1940.0,ITM,INSTRUMENT_MASTER,48.6,48.55,48.9,475.0,1425.0,94525.0,753825.0,0.72,86.0,A,A+,True,,475,475,49.0,56.35,45.33,1.0
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1840-PE,BHARTIARTL 29 SEP 1840 PUT,NSE,NSE_FNO,91445,2026-09-29,1840.0,OTM,INSTRUMENT_MASTER,9.5,9.45,9.6,950.0,950.0,50350.0,237025.0,1.57,80.0,A,A,False,PREMIUM_OUTSIDE_20_350,475,,,,,
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1960-PE,BHARTIARTL 29 SEP 1960 PUT,NSE,NSE_FNO,91523,2026-09-29,1960.0,ITM,INSTRUMENT_MASTER,62.0,61.4,62.2,475.0,475.0,3800.0,613225.0,1.29,74.0,A,B,True,,475,475,62.32,71.67,57.65,0.5
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1820-PE,BHARTIARTL 29 SEP 1820 PUT,NSE,NSE_FNO,57945,2026-09-29,1820.0,OTM,INSTRUMENT_MASTER,6.4,6.35,6.45,950.0,1900.0,69350.0,599925.0,1.56,80.0,A,A,False,PREMIUM_OUTSIDE_20_350,475,,,,,
2026-08-27T09:20:19,BHARTIARTL,BEAR,BREAKOUT_CONTINUATION,100.0,BHARTIARTL-Sep2026-1980-PE,BHARTIARTL 29 SEP 1980 PUT,NSE,NSE_FNO,57955,2026-09-29,1980.0,ITM,INSTRUMENT_MASTER,70.5,75.8,78.2,475.0,475.0,0.0,182875.0,3.12,65.0,A,B,True,,475,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-265-PE,POWERGRID 29 SEP 265 PUT,NSE,NSE_FNO,140826,2026-09-29,265.0,ATM,INSTRUMENT_MASTER,4.75,4.65,4.8,5700.0,11400.0,79800.0,1320500.0,3.17,76.0,A,A,False,PREMIUM_OUTSIDE_20_350,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-262.5-PE,POWERGRID 29 SEP 262.50 PUT,NSE,NSE_FNO,104391,2026-09-29,262.5,OTM,INSTRUMENT_MASTER,3.65,3.6,3.75,9500.0,9500.0,26600.0,313500.0,4.08,71.0,A,B,False,PREMIUM_OUTSIDE_20_350,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-267.5-PE,POWERGRID 29 SEP 267.50 PUT,NSE,NSE_FNO,104395,2026-09-29,267.5,ITM,INSTRUMENT_MASTER,6.0,5.9,6.05,3800.0,1900.0,47500.0,851200.0,2.51,69.0,A,B,False,PREMIUM_OUTSIDE_20_350,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-260-PE,POWERGRID 29 SEP 260 PUT,NSE,NSE_FNO,140824,2026-09-29,260.0,OTM,INSTRUMENT_MASTER,2.8,2.75,2.85,5700.0,9500.0,57000.0,862600.0,3.57,76.0,A,A,False,PREMIUM_OUTSIDE_20_350,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-270-PE,POWERGRID 29 SEP 270 PUT,NSE,NSE_FNO,140828,2026-09-29,270.0,ITM,INSTRUMENT_MASTER,7.45,7.35,7.5,5700.0,3800.0,104500.0,3602400.0,2.02,79.0,A,A,False,PREMIUM_OUTSIDE_20_350,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-257.5-PE,POWERGRID 29 SEP 257.50 PUT,NSE,NSE_FNO,104387,2026-09-29,257.5,OTM,INSTRUMENT_MASTER,1.6,2.05,2.35,3800.0,3800.0,0.0,292600.0,13.64,23.0,A,D,False,PREMIUM_OUTSIDE_20_350|HEALTH_23_BELOW_55,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-272.5-PE,POWERGRID 29 SEP 272.50 PUT,NSE,NSE_FNO,104397,2026-09-29,272.5,ITM,INSTRUMENT_MASTER,8.45,8.95,9.5,1900.0,3800.0,0.0,381900.0,5.96,49.0,A,D,False,PREMIUM_OUTSIDE_20_350|HEALTH_49_BELOW_55,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-255-PE,POWERGRID 29 SEP 255 PUT,NSE,NSE_FNO,140822,2026-09-29,255.0,OTM,INSTRUMENT_MASTER,1.6,1.55,1.6,7600.0,7600.0,43700.0,693500.0,3.17,73.0,A,B,False,PREMIUM_OUTSIDE_20_350,1900,,,,,
2026-08-27T09:20:22,POWERGRID,BEAR,BREAKOUT_CONTINUATION,100.0,POWERGRID-Sep2026-275-PE,POWERGRID 29 SEP 275 PUT,NSE,NSE_FNO,140830,2026-09-29,275.0,ITM,INSTRUMENT_MASTER,10.8,10.75,11.05,3800.0,1900.0,1900.0,1179900.0,2.75,60.0,A,C,False,PREMIUM_OUTSIDE_20_350,1900,,,,,
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-8000-PE,EICHERMOT 29 SEP 8000 PUT,NSE,NSE_FNO,102317,2026-09-29,8000.0,ATM,INSTRUMENT_MASTER,141.1,138.15,141.0,200.0,100.0,6200.0,79600.0,2.04,73.5,A,B,True,,100,100,141.28,162.47,130.68,0.5
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-7900-PE,EICHERMOT 29 SEP 7900 PUT,NSE,NSE_FNO,71106,2026-09-29,7900.0,OTM,INSTRUMENT_MASTER,103.45,103.35,104.7,200.0,100.0,5300.0,29700.0,1.3,76.0,A,A,True,,100,200,104.91,120.65,97.04,1.0
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-8100-PE,EICHERMOT 29 SEP 8100 PUT,NSE,NSE_FNO,71108,2026-09-29,8100.0,ITM,INSTRUMENT_MASTER,184.6,182.6,186.7,100.0,200.0,1200.0,24700.0,2.22,67.0,A,B,True,,100,100,187.07,215.13,173.04,0.5
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-7800-PE,EICHERMOT 29 SEP 7800 PUT,NSE,NSE_FNO,102315,2026-09-29,7800.0,OTM,INSTRUMENT_MASTER,77.2,76.35,77.55,100.0,100.0,2000.0,37700.0,1.56,71.0,A,B,True,,100,100,77.71,89.37,71.88,0.5
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-8200-PE,EICHERMOT 29 SEP 8200 PUT,NSE,NSE_FNO,102319,2026-09-29,8200.0,ITM,INSTRUMENT_MASTER,236.0,236.55,241.75,200.0,100.0,600.0,11600.0,2.17,65.0,A,B,True,,100,100,242.23,278.56,224.06,0.5
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-7700-PE,EICHERMOT 29 SEP 7700 PUT,NSE,NSE_FNO,71104,2026-09-29,7700.0,OTM,INSTRUMENT_MASTER,320.5,0.0,96.05,0.0,3000.0,0.0,0.0,,16.7,B,D,False,HEALTH_17_BELOW_55,100,,,,,
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-8300-PE,EICHERMOT 29 SEP 8300 PUT,NSE,NSE_FNO,71113,2026-09-29,8300.0,ITM,INSTRUMENT_MASTER,282.45,292.2,313.05,100.0,100.0,0.0,40700.0,6.89,48.0,A,D,False,HEALTH_48_BELOW_55,100,,,,,
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-7600-PE,EICHERMOT 29 SEP 7600 PUT,NSE,NSE_FNO,102313,2026-09-29,7600.0,OTM,INSTRUMENT_MASTER,718.8,0.0,78.15,0.0,800.0,0.0,0.0,,16.7,B,D,False,HEALTH_17_BELOW_55,100,,,,,
2026-08-27T09:25:17,EICHERMOT,BEAR,VWAP_PULLBACK,100.0,EICHERMOT-Sep2026-8400-PE,EICHERMOT 29 SEP 8400 PUT,NSE,NSE_FNO,102321,2026-09-29,8400.0,ITM,INSTRUMENT_MASTER,370.85,352.8,391.5,100.0,300.0,0.0,8400.0,10.4,24.0,A,D,False,PREMIUM_OUTSIDE_20_350|HEALTH_24_BELOW_55,100,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-420-CE,KOTAKBANK 29 SEP 420 CALL,NSE,NSE_FNO,120617,2026-09-29,420.0,ATM,INSTRUMENT_MASTER,9.1,9.1,9.2,8000.0,16000.0,2816000.0,7898000.0,1.09,83.0,A,A,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-415-CE,KOTAKBANK 29 SEP 415 CALL,NSE,NSE_FNO,88394,2026-09-29,415.0,ITM,INSTRUMENT_MASTER,12.2,12.15,12.2,2000.0,2000.0,1340000.0,4764000.0,0.41,79.0,A,A,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-425-CE,KOTAKBANK 29 SEP 425 CALL,NSE,NSE_FNO,88396,2026-09-29,425.0,OTM,INSTRUMENT_MASTER,6.7,6.65,6.75,4000.0,24000.0,1684000.0,1858000.0,1.49,83.0,A,A,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-410-CE,KOTAKBANK 29 SEP 410 CALL,NSE,NSE_FNO,120615,2026-09-29,410.0,ITM,INSTRUMENT_MASTER,15.65,15.6,15.75,8000.0,8000.0,560000.0,3398000.0,0.96,83.0,A,A,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-430-CE,KOTAKBANK 29 SEP 430 CALL,NSE,NSE_FNO,120619,2026-09-29,430.0,OTM,INSTRUMENT_MASTER,4.7,4.65,4.75,48000.0,30000.0,1788000.0,2484000.0,2.13,86.0,A,A+,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-405-CE,KOTAKBANK 29 SEP 405 CALL,NSE,NSE_FNO,88392,2026-09-29,405.0,ITM,INSTRUMENT_MASTER,19.2,19.35,19.65,4000.0,2000.0,78000.0,898000.0,1.54,76.0,A,A,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-435-CE,KOTAKBANK 29 SEP 435 CALL,NSE,NSE_FNO,88400,2026-09-29,435.0,OTM,INSTRUMENT_MASTER,3.25,3.2,3.3,60000.0,64000.0,964000.0,820000.0,3.08,86.0,A,A+,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-400-CE,KOTAKBANK 29 SEP 400 CALL,NSE,NSE_FNO,120613,2026-09-29,400.0,ITM,INSTRUMENT_MASTER,23.7,23.5,23.8,10000.0,2000.0,204000.0,2534000.0,1.27,89.0,A,A+,True,,2000,,,,,
2026-08-27T09:25:19,KOTAKBANK,BULL,VWAP_PULLBACK,100.0,KOTAKBANK-Sep2026-440-CE,KOTAKBANK 29 SEP 440 CALL,NSE,NSE_FNO,120632,2026-09-29,440.0,OTM,INSTRUMENT_MASTER,2.25,2.2,2.25,18000.0,44000.0,762000.0,1344000.0,2.25,83.0,A,A,False,PREMIUM_OUTSIDE_20_350,2000,,,,,
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1260-CE,AXISBANK 29 SEP 1260 CALL,NSE,NSE_FNO,56316,2026-09-29,1260.0,ATM,INSTRUMENT_MASTER,27.4,27.4,27.5,1250.0,5000.0,1925625.0,2010625.0,0.36,93.0,A,A+,True,,625,625,27.55,31.68,25.48,1.0
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1240-CE,AXISBANK 29 SEP 1240 CALL,NSE,NSE_FNO,87119,2026-09-29,1240.0,ITM,INSTRUMENT_MASTER,39.6,39.55,39.9,1250.0,625.0,561250.0,2411250.0,0.88,89.0,A,A+,True,,625,625,39.98,45.98,36.98,1.0
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1280-CE,AXISBANK 29 SEP 1280 CALL,NSE,NSE_FNO,87124,2026-09-29,1280.0,OTM,INSTRUMENT_MASTER,17.8,17.75,17.9,1250.0,625.0,933750.0,1689375.0,0.84,79.0,A,A,False,PREMIUM_OUTSIDE_20_350,625,,,,,
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1220-CE,AXISBANK 29 SEP 1220 CALL,NSE,NSE_FNO,56314,2026-09-29,1220.0,ITM,INSTRUMENT_MASTER,54.7,54.65,55.2,625.0,625.0,151250.0,265000.0,1.0,89.0,A,A+,True,,625,,,,,
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1300-CE,AXISBANK 29 SEP 1300 CALL,NSE,NSE_FNO,56318,2026-09-29,1300.0,OTM,INSTRUMENT_MASTER,11.0,10.95,11.05,2500.0,4375.0,888125.0,2778125.0,0.91,83.0,A,A,False,PREMIUM_OUTSIDE_20_350,625,,,,,
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1200-CE,AXISBANK 29 SEP 1200 CALL,NSE,NSE_FNO,87117,2026-09-29,1200.0,ITM,INSTRUMENT_MASTER,72.35,71.2,71.9,625.0,625.0,81250.0,230000.0,0.98,86.0,A,A+,True,,625,,,,,
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1320-CE,AXISBANK 29 SEP 1320 CALL,NSE,NSE_FNO,87126,2026-09-29,1320.0,OTM,INSTRUMENT_MASTER,6.6,6.55,6.65,625.0,8125.0,329375.0,568125.0,1.52,79.0,A,A,False,PREMIUM_OUTSIDE_20_350,625,,,,,
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1180-CE,AXISBANK 29 SEP 1180 CALL,NSE,NSE_FNO,56312,2026-09-29,1180.0,ITM,INSTRUMENT_MASTER,88.05,88.9,89.9,625.0,625.0,5625.0,41875.0,1.12,76.0,A,A,True,,625,,,,,
2026-08-27T10:05:24,AXISBANK,BULL,VWAP_PULLBACK,100.0,AXISBANK-Sep2026-1340-CE,AXISBANK 29 SEP 1340 CALL,NSE,NSE_FNO,56320,2026-09-29,1340.0,OTM,INSTRUMENT_MASTER,3.9,3.8,3.9,6875.0,10000.0,491875.0,510000.0,2.6,86.0,A,A+,False,PREMIUM_OUTSIDE_20_350,625,,,,,
